Employee_ID,Risk_Score_%,Action_Priority
13309,21.48,LOW (Stable)
15108,21.48,LOW (Stable)
13029,21.48,LOW (Stable)
13024,21.48,LOW (Stable)
14736,21.46,LOW (Stable)
13793,21.45,LOW (Stable)
13033,21.45,LOW (Stable)
13144,21.43,LOW (Stable)
13790,21.39,LOW (Stable)
14247,21.38,LOW (Stable)
15100,21.37,LOW (Stable)
14458,21.37,LOW (Stable)
14775,21.37,LOW (Stable)
13729,21.35,LOW (Stable)
12964,21.35,LOW (Stable)
14847,21.34,LOW (Stable)
15711,21.32,LOW (Stable)
13292,21.31,LOW (Stable)
15504,21.3,LOW (Stable)
15462,21.3,LOW (Stable)
13212,21.29,LOW (Stable)
12869,21.29,LOW (Stable)
12850,21.26,LOW (Stable)
15639,21.24,LOW (Stable)
14200,21.22,LOW (Stable)
13826,21.21,LOW (Stable)
14606,21.21,LOW (Stable)
15657,21.2,LOW (Stable)
15052,21.2,LOW (Stable)
12513,21.18,LOW (Stable)
13668,21.18,LOW (Stable)
14789,21.17,LOW (Stable)
12642,21.16,LOW (Stable)
13843,21.15,LOW (Stable)
15221,21.15,LOW (Stable)
13096,21.12,LOW (Stable)
14591,21.12,LOW (Stable)
15039,21.12,LOW (Stable)
13324,21.11,LOW (Stable)
14179,21.08,LOW (Stable)
15345,21.08,LOW (Stable)
15354,21.06,LOW (Stable)
12898,21.06,LOW (Stable)
14862,21.06,LOW (Stable)
12441,21.03,LOW (Stable)
12716,21.03,LOW (Stable)
13300,21.02,LOW (Stable)
15068,21.01,LOW (Stable)
14060,21.01,LOW (Stable)
14142,21.0,LOW (Stable)
15315,20.99,LOW (Stable)
14270,20.99,LOW (Stable)
14720,20.98,LOW (Stable)
14948,20.98,LOW (Stable)
15127,20.98,LOW (Stable)
13026,20.96,LOW (Stable)
14649,20.94,LOW (Stable)
14114,20.93,LOW (Stable)
12802,20.93,LOW (Stable)
14529,20.93,LOW (Stable)
13499,20.92,LOW (Stable)
12448,20.91,LOW (Stable)
15733,20.89,LOW (Stable)
15497,20.89,LOW (Stable)
13570,20.88,LOW (Stable)
13255,20.84,LOW (Stable)
14185,20.83,LOW (Stable)
15693,20.82,LOW (Stable)
14433,20.8,LOW (Stable)
14997,20.8,LOW (Stable)
15506,20.79,LOW (Stable)
13299,20.78,LOW (Stable)
12586,20.78,LOW (Stable)
14125,20.77,LOW (Stable)
15430,20.77,LOW (Stable)
12875,20.76,LOW (Stable)
12837,20.75,LOW (Stable)
14181,20.75,LOW (Stable)
14776,20.74,LOW (Stable)
14996,20.73,LOW (Stable)
15483,20.73,LOW (Stable)
14659,20.73,LOW (Stable)
15012,20.73,LOW (Stable)
14859,20.72,LOW (Stable)
13426,20.72,LOW (Stable)
13579,20.71,LOW (Stable)
15062,20.7,LOW (Stable)
13873,20.7,LOW (Stable)
14278,20.68,LOW (Stable)
15648,20.68,LOW (Stable)
15626,20.67,LOW (Stable)
15240,20.66,LOW (Stable)
12780,20.66,LOW (Stable)
15613,20.66,LOW (Stable)
15206,20.65,LOW (Stable)
15475,20.65,LOW (Stable)
14361,20.64,LOW (Stable)
15609,20.62,LOW (Stable)
14452,20.61,LOW (Stable)
13666,20.6,LOW (Stable)
13928,20.6,LOW (Stable)
14214,20.6,LOW (Stable)
12810,20.57,LOW (Stable)
13923,20.57,LOW (Stable)
14498,20.57,LOW (Stable)
15673,20.52,LOW (Stable)
12862,20.52,LOW (Stable)
12943,20.49,LOW (Stable)
13093,20.48,LOW (Stable)
13349,20.47,LOW (Stable)
13868,20.44,LOW (Stable)
12958,20.43,LOW (Stable)
15715,20.42,LOW (Stable)
15437,20.42,LOW (Stable)
13880,20.41,LOW (Stable)
14223,20.41,LOW (Stable)
15094,20.4,LOW (Stable)
15726,20.36,LOW (Stable)
13396,20.35,LOW (Stable)
15225,20.33,LOW (Stable)
14188,20.33,LOW (Stable)
13302,20.32,LOW (Stable)
13645,20.3,LOW (Stable)
13613,20.29,LOW (Stable)
12505,20.28,LOW (Stable)
14697,20.27,LOW (Stable)
14118,20.26,LOW (Stable)
15219,20.26,LOW (Stable)
15247,20.25,LOW (Stable)
13410,20.25,LOW (Stable)
13550,20.25,LOW (Stable)
13441,20.25,LOW (Stable)
14525,20.24,LOW (Stable)
13456,20.24,LOW (Stable)
12807,20.23,LOW (Stable)
14394,20.21,LOW (Stable)
12760,20.21,LOW (Stable)
13632,20.16,LOW (Stable)
12582,20.16,LOW (Stable)
14056,20.15,LOW (Stable)
13356,20.14,LOW (Stable)
13881,20.14,LOW (Stable)
12566,20.11,LOW (Stable)
13943,20.11,LOW (Stable)
13678,20.09,LOW (Stable)
13765,20.07,LOW (Stable)
13591,20.07,LOW (Stable)
14755,20.06,LOW (Stable)
15125,20.06,LOW (Stable)
12901,20.05,LOW (Stable)
13772,20.05,LOW (Stable)
15636,20.05,LOW (Stable)
15537,20.04,LOW (Stable)
13796,20.04,LOW (Stable)
15237,20.04,LOW (Stable)
13573,20.0,LOW (Stable)
13586,20.0,LOW (Stable)
15287,19.99,LOW (Stable)
15203,19.99,LOW (Stable)
14371,19.99,LOW (Stable)
13618,19.98,LOW (Stable)
13533,19.98,LOW (Stable)
14363,19.97,LOW (Stable)
12873,19.97,LOW (Stable)
15595,19.96,LOW (Stable)
14345,19.93,LOW (Stable)
14602,19.92,LOW (Stable)
15351,19.91,LOW (Stable)
14107,19.89,LOW (Stable)
14533,19.88,LOW (Stable)
13009,19.87,LOW (Stable)
15735,19.87,LOW (Stable)
13086,19.87,LOW (Stable)
13256,19.85,LOW (Stable)
15661,19.83,LOW (Stable)
13815,19.83,LOW (Stable)
14321,19.83,LOW (Stable)
14999,19.83,LOW (Stable)
12481,19.82,LOW (Stable)
12796,19.82,LOW (Stable)
13952,19.81,LOW (Stable)
12458,19.8,LOW (Stable)
15635,19.8,LOW (Stable)
12557,19.79,LOW (Stable)
12859,19.79,LOW (Stable)
14022,19.79,LOW (Stable)
12679,19.78,LOW (Stable)
13910,19.78,LOW (Stable)
14989,19.76,LOW (Stable)
13468,19.73,LOW (Stable)
13966,19.73,LOW (Stable)
13743,19.72,LOW (Stable)
12853,19.72,LOW (Stable)
14883,19.71,LOW (Stable)
13846,19.71,LOW (Stable)
12871,19.71,LOW (Stable)
15028,19.69,LOW (Stable)
13524,19.68,LOW (Stable)
12515,19.68,LOW (Stable)
14406,19.65,LOW (Stable)
15163,19.65,LOW (Stable)
14122,19.64,LOW (Stable)
14880,19.64,LOW (Stable)
15322,19.64,LOW (Stable)
15016,19.63,LOW (Stable)
13274,19.63,LOW (Stable)
13376,19.62,LOW (Stable)
14969,19.62,LOW (Stable)
14206,19.62,LOW (Stable)
14197,19.59,LOW (Stable)
12495,19.58,LOW (Stable)
12828,19.58,LOW (Stable)
14465,19.57,LOW (Stable)
14478,19.56,LOW (Stable)
13740,19.56,LOW (Stable)
13759,19.56,LOW (Stable)
13480,19.54,LOW (Stable)
15090,19.53,LOW (Stable)
12701,19.53,LOW (Stable)
14126,19.53,LOW (Stable)
14860,19.52,LOW (Stable)
12986,19.5,LOW (Stable)
14280,19.5,LOW (Stable)
13986,19.49,LOW (Stable)
15649,19.49,LOW (Stable)
15367,19.49,LOW (Stable)
13566,19.49,LOW (Stable)
15640,19.47,LOW (Stable)
13227,19.45,LOW (Stable)
13211,19.44,LOW (Stable)
13988,19.43,LOW (Stable)
14470,19.42,LOW (Stable)
13768,19.42,LOW (Stable)
14087,19.42,LOW (Stable)
13736,19.42,LOW (Stable)
15045,19.41,LOW (Stable)
13129,19.4,LOW (Stable)
13323,19.39,LOW (Stable)
14710,19.39,LOW (Stable)
13150,19.38,LOW (Stable)
13278,19.36,LOW (Stable)
14661,19.35,LOW (Stable)
13408,19.35,LOW (Stable)
12781,19.33,LOW (Stable)
15011,19.32,LOW (Stable)
13184,19.32,LOW (Stable)
13254,19.3,LOW (Stable)
13992,19.3,LOW (Stable)
15530,19.3,LOW (Stable)
13116,19.28,LOW (Stable)
13658,19.27,LOW (Stable)
14909,19.27,LOW (Stable)
13724,19.25,LOW (Stable)
14328,19.25,LOW (Stable)
13556,19.24,LOW (Stable)
12841,19.24,LOW (Stable)
15396,19.24,LOW (Stable)
14006,19.24,LOW (Stable)
13239,19.23,LOW (Stable)
15702,19.22,LOW (Stable)
13485,19.22,LOW (Stable)
15486,19.19,LOW (Stable)
12992,19.18,LOW (Stable)
13263,19.16,LOW (Stable)
14657,19.16,LOW (Stable)
13435,19.14,LOW (Stable)
13415,19.12,LOW (Stable)
15059,19.12,LOW (Stable)
14057,19.11,LOW (Stable)
13148,19.11,LOW (Stable)
13109,19.11,LOW (Stable)
13810,19.09,LOW (Stable)
12555,19.09,LOW (Stable)
12622,19.08,LOW (Stable)
15123,19.07,LOW (Stable)
13062,19.06,LOW (Stable)
13626,19.06,LOW (Stable)
14809,19.04,LOW (Stable)
14601,19.04,LOW (Stable)
12569,19.01,LOW (Stable)
13180,19.0,LOW (Stable)
14055,19.0,LOW (Stable)
15631,19.0,LOW (Stable)
13559,19.0,LOW (Stable)
15627,18.99,LOW (Stable)
15510,18.98,LOW (Stable)
13277,18.96,LOW (Stable)
12638,18.94,LOW (Stable)
14298,18.91,LOW (Stable)
12880,18.9,LOW (Stable)
14742,18.9,LOW (Stable)
13780,18.89,LOW (Stable)
13493,18.88,LOW (Stable)
13159,18.88,LOW (Stable)
15258,18.87,LOW (Stable)
14313,18.87,LOW (Stable)
14765,18.85,LOW (Stable)
13800,18.83,LOW (Stable)
15280,18.83,LOW (Stable)
12641,18.82,LOW (Stable)
12605,18.81,LOW (Stable)
13428,18.81,LOW (Stable)
14627,18.8,LOW (Stable)
13379,18.79,LOW (Stable)
13185,18.78,LOW (Stable)
13532,18.78,LOW (Stable)
12491,18.77,LOW (Stable)
13598,18.77,LOW (Stable)
14227,18.76,LOW (Stable)
12945,18.75,LOW (Stable)
14724,18.73,LOW (Stable)
15116,18.73,LOW (Stable)
14588,18.73,LOW (Stable)
15276,18.72,LOW (Stable)
15001,18.71,LOW (Stable)
15239,18.71,LOW (Stable)
13766,18.71,LOW (Stable)
13558,18.7,LOW (Stable)
12660,18.68,LOW (Stable)
13168,18.66,LOW (Stable)
15474,18.66,LOW (Stable)
14293,18.65,LOW (Stable)
15188,18.64,LOW (Stable)
15501,18.61,LOW (Stable)
14241,18.61,LOW (Stable)
15670,18.6,LOW (Stable)
13479,18.59,LOW (Stable)
12923,18.58,LOW (Stable)
13976,18.58,LOW (Stable)
14356,18.58,LOW (Stable)
12606,18.57,LOW (Stable)
14460,18.57,LOW (Stable)
14426,18.56,LOW (Stable)
14984,18.56,LOW (Stable)
13365,18.55,LOW (Stable)
13814,18.55,LOW (Stable)
13725,18.55,LOW (Stable)
13264,18.54,LOW (Stable)
13438,18.54,LOW (Stable)
15327,18.54,LOW (Stable)
13393,18.54,LOW (Stable)
12678,18.54,LOW (Stable)
12686,18.54,LOW (Stable)
12589,18.53,LOW (Stable)
12879,18.53,LOW (Stable)
13813,18.53,LOW (Stable)
15118,18.51,LOW (Stable)
13315,18.51,LOW (Stable)
15553,18.51,LOW (Stable)
14987,18.5,LOW (Stable)
12628,18.49,LOW (Stable)
13981,18.47,LOW (Stable)
14221,18.46,LOW (Stable)
13343,18.45,LOW (Stable)
14553,18.45,LOW (Stable)
13771,18.44,LOW (Stable)
14537,18.44,LOW (Stable)
12734,18.43,LOW (Stable)
15138,18.43,LOW (Stable)
12627,18.43,LOW (Stable)
14961,18.42,LOW (Stable)
15214,18.41,LOW (Stable)
13075,18.35,LOW (Stable)
14222,18.33,LOW (Stable)
13694,18.32,LOW (Stable)
15111,18.32,LOW (Stable)
12496,18.29,LOW (Stable)
15101,18.29,LOW (Stable)
15035,18.27,LOW (Stable)
15560,18.25,LOW (Stable)
15724,18.25,LOW (Stable)
13270,18.25,LOW (Stable)
15444,18.24,LOW (Stable)
12665,18.22,LOW (Stable)
13220,18.21,LOW (Stable)
12804,18.21,LOW (Stable)
13730,18.2,LOW (Stable)
13186,18.2,LOW (Stable)
13552,18.19,LOW (Stable)
13470,18.19,LOW (Stable)
12591,18.18,LOW (Stable)
13334,18.18,LOW (Stable)
13958,18.18,LOW (Stable)
14614,18.17,LOW (Stable)
15032,18.13,LOW (Stable)
15073,18.12,LOW (Stable)
13903,18.12,LOW (Stable)
14080,18.1,LOW (Stable)
15337,18.09,LOW (Stable)
14865,18.09,LOW (Stable)
15615,18.09,LOW (Stable)
15707,18.09,LOW (Stable)
14566,18.09,LOW (Stable)
15485,18.06,LOW (Stable)
14816,18.05,LOW (Stable)
15356,18.05,LOW (Stable)
14556,18.04,LOW (Stable)
13071,18.03,LOW (Stable)
14846,18.03,LOW (Stable)
12666,18.03,LOW (Stable)
14741,18.03,LOW (Stable)
13937,18.02,LOW (Stable)
13989,18.01,LOW (Stable)
14016,18.01,LOW (Stable)
14381,18.0,LOW (Stable)
15106,17.99,LOW (Stable)
13946,17.98,LOW (Stable)
15266,17.98,LOW (Stable)
15314,17.96,LOW (Stable)
14918,17.95,LOW (Stable)
15464,17.95,LOW (Stable)
15580,17.95,LOW (Stable)
14548,17.91,LOW (Stable)
12619,17.91,LOW (Stable)
15561,17.9,LOW (Stable)
13956,17.9,LOW (Stable)
15528,17.87,LOW (Stable)
15349,17.86,LOW (Stable)
12944,17.86,LOW (Stable)
15015,17.85,LOW (Stable)
13433,17.84,LOW (Stable)
14610,17.84,LOW (Stable)
14464,17.82,LOW (Stable)
15604,17.81,LOW (Stable)
13471,17.79,LOW (Stable)
15445,17.79,LOW (Stable)
13259,17.78,LOW (Stable)
15543,17.78,LOW (Stable)
14849,17.77,LOW (Stable)
13174,17.76,LOW (Stable)
14910,17.75,LOW (Stable)
14628,17.74,LOW (Stable)
12429,17.73,LOW (Stable)
15536,17.73,LOW (Stable)
12630,17.73,LOW (Stable)
14054,17.73,LOW (Stable)
12537,17.72,LOW (Stable)
12526,17.71,LOW (Stable)
13208,17.71,LOW (Stable)
15359,17.7,LOW (Stable)
13338,17.7,LOW (Stable)
14248,17.7,LOW (Stable)
12558,17.7,LOW (Stable)
15532,17.68,LOW (Stable)
14132,17.68,LOW (Stable)
13917,17.68,LOW (Stable)
13576,17.63,LOW (Stable)
14763,17.63,LOW (Stable)
15009,17.62,LOW (Stable)
15358,17.6,LOW (Stable)
14250,17.59,LOW (Stable)
14187,17.57,LOW (Stable)
14136,17.56,LOW (Stable)
15245,17.55,LOW (Stable)
15091,17.55,LOW (Stable)
14579,17.54,LOW (Stable)
12939,17.52,LOW (Stable)
14040,17.52,LOW (Stable)
12913,17.52,LOW (Stable)
13636,17.51,LOW (Stable)
14737,17.51,LOW (Stable)
14878,17.48,LOW (Stable)
12500,17.48,LOW (Stable)
15592,17.47,LOW (Stable)
14733,17.46,LOW (Stable)
15644,17.45,LOW (Stable)
15473,17.45,LOW (Stable)
12439,17.44,LOW (Stable)
15628,17.44,LOW (Stable)
15143,17.42,LOW (Stable)
12711,17.42,LOW (Stable)
14528,17.4,LOW (Stable)
12629,17.39,LOW (Stable)
14097,17.38,LOW (Stable)
14184,17.37,LOW (Stable)
14995,17.37,LOW (Stable)
12937,17.37,LOW (Stable)
15142,17.36,LOW (Stable)
12485,17.36,LOW (Stable)
13164,17.35,LOW (Stable)
13607,17.35,LOW (Stable)
13342,17.34,LOW (Stable)
12866,17.34,LOW (Stable)
15376,17.32,LOW (Stable)
12736,17.31,LOW (Stable)
13726,17.3,LOW (Stable)
13627,17.3,LOW (Stable)
13286,17.3,LOW (Stable)
12435,17.29,LOW (Stable)
14913,17.28,LOW (Stable)
15404,17.28,LOW (Stable)
14256,17.27,LOW (Stable)
14644,17.25,LOW (Stable)
12908,17.25,LOW (Stable)
14521,17.24,LOW (Stable)
13568,17.24,LOW (Stable)
14625,17.23,LOW (Stable)
13243,17.22,LOW (Stable)
13541,17.22,LOW (Stable)
12932,17.21,LOW (Stable)
14175,17.21,LOW (Stable)
12577,17.21,LOW (Stable)
14084,17.21,LOW (Stable)
15096,17.18,LOW (Stable)
13961,17.18,LOW (Stable)
14129,17.13,LOW (Stable)
15706,17.12,LOW (Stable)
13835,17.11,LOW (Stable)
14093,17.11,LOW (Stable)
15382,17.1,LOW (Stable)
13325,17.09,LOW (Stable)
15477,17.08,LOW (Stable)
14863,17.07,LOW (Stable)
14074,17.07,LOW (Stable)
12985,17.05,LOW (Stable)
13363,17.04,LOW (Stable)
15124,17.04,LOW (Stable)
14001,17.04,LOW (Stable)
14096,17.03,LOW (Stable)
12482,17.03,LOW (Stable)
14434,17.02,LOW (Stable)
14858,17.02,LOW (Stable)
13982,17.01,LOW (Stable)
13712,17.01,LOW (Stable)
13811,17.01,LOW (Stable)
15228,17.0,LOW (Stable)
13748,17.0,LOW (Stable)
13609,17.0,LOW (Stable)
14666,16.99,LOW (Stable)
13900,16.98,LOW (Stable)
12792,16.96,LOW (Stable)
14455,16.95,LOW (Stable)
14730,16.95,LOW (Stable)
14629,16.95,LOW (Stable)
13218,16.92,LOW (Stable)
14978,16.92,LOW (Stable)
12968,16.92,LOW (Stable)
15731,16.91,LOW (Stable)
15152,16.91,LOW (Stable)
13620,16.9,LOW (Stable)
15270,16.9,LOW (Stable)
13217,16.9,LOW (Stable)
13844,16.9,LOW (Stable)
12888,16.9,LOW (Stable)
14425,16.87,LOW (Stable)
14696,16.86,LOW (Stable)
14942,16.85,LOW (Stable)
13698,16.84,LOW (Stable)
14735,16.83,LOW (Stable)
14333,16.83,LOW (Stable)
15596,16.82,LOW (Stable)
13869,16.82,LOW (Stable)
14756,16.78,LOW (Stable)
15064,16.77,LOW (Stable)
12592,16.77,LOW (Stable)
15172,16.76,LOW (Stable)
12451,16.75,LOW (Stable)
13381,16.74,LOW (Stable)
15331,16.73,LOW (Stable)
13672,16.73,LOW (Stable)
13592,16.73,LOW (Stable)
12432,16.72,LOW (Stable)
14168,16.72,LOW (Stable)
13269,16.72,LOW (Stable)
15129,16.71,LOW (Stable)
13708,16.69,LOW (Stable)
14740,16.69,LOW (Stable)
14545,16.69,LOW (Stable)
14639,16.67,LOW (Stable)
12740,16.65,LOW (Stable)
12661,16.65,LOW (Stable)
13549,16.64,LOW (Stable)
15162,16.64,LOW (Stable)
14239,16.62,LOW (Stable)
15632,16.62,LOW (Stable)
14113,16.6,LOW (Stable)
14905,16.6,LOW (Stable)
15481,16.59,LOW (Stable)
14752,16.59,LOW (Stable)
13092,16.58,LOW (Stable)
13140,16.58,LOW (Stable)
12479,16.56,LOW (Stable)
15158,16.55,LOW (Stable)
14512,16.55,LOW (Stable)
13126,16.55,LOW (Stable)
15224,16.54,LOW (Stable)
14507,16.53,LOW (Stable)
15063,16.52,LOW (Stable)
14582,16.51,LOW (Stable)
13912,16.5,LOW (Stable)
12840,16.48,LOW (Stable)
13472,16.48,LOW (Stable)
14653,16.48,LOW (Stable)
14408,16.48,LOW (Stable)
14195,16.47,LOW (Stable)
14701,16.46,LOW (Stable)
13413,16.46,LOW (Stable)
12508,16.46,LOW (Stable)
15423,16.46,LOW (Stable)
13803,16.45,LOW (Stable)
13581,16.44,LOW (Stable)
15130,16.43,LOW (Stable)
12579,16.43,LOW (Stable)
14812,16.43,LOW (Stable)
15151,16.43,LOW (Stable)
13833,16.43,LOW (Stable)
15119,16.42,LOW (Stable)
13077,16.42,LOW (Stable)
14032,16.42,LOW (Stable)
14448,16.4,LOW (Stable)
14403,16.38,LOW (Stable)
15467,16.36,LOW (Stable)
14322,16.36,LOW (Stable)
13925,16.32,LOW (Stable)
12900,16.31,LOW (Stable)
12977,16.29,LOW (Stable)
13367,16.28,LOW (Stable)
14906,16.25,LOW (Stable)
13172,16.25,LOW (Stable)
12765,16.24,LOW (Stable)
14482,16.24,LOW (Stable)
13964,16.22,LOW (Stable)
14364,16.22,LOW (Stable)
13711,16.21,LOW (Stable)
15621,16.21,LOW (Stable)
13401,16.19,LOW (Stable)
14826,16.18,LOW (Stable)
14138,16.18,LOW (Stable)
14785,16.18,LOW (Stable)
14264,16.18,LOW (Stable)
14147,16.16,LOW (Stable)
12816,16.16,LOW (Stable)
14929,16.15,LOW (Stable)
13904,16.14,LOW (Stable)
12942,16.11,LOW (Stable)
15246,16.1,LOW (Stable)
12947,16.08,LOW (Stable)
15704,16.06,LOW (Stable)
15084,16.05,LOW (Stable)
14468,16.05,LOW (Stable)
14703,16.05,LOW (Stable)
13502,16.04,LOW (Stable)
15625,16.03,LOW (Stable)
15346,16.03,LOW (Stable)
13067,16.02,LOW (Stable)
14721,16.02,LOW (Stable)
13914,16.02,LOW (Stable)
14167,16.01,LOW (Stable)
14034,16.0,LOW (Stable)
15069,16.0,LOW (Stable)
13542,16.0,LOW (Stable)
13828,16.0,LOW (Stable)
13100,15.98,LOW (Stable)
15545,15.98,LOW (Stable)
15241,15.97,LOW (Stable)
14454,15.97,LOW (Stable)
12528,15.96,LOW (Stable)
15182,15.95,LOW (Stable)
14952,15.94,LOW (Stable)
15267,15.94,LOW (Stable)
13629,15.94,LOW (Stable)
14722,15.94,LOW (Stable)
15330,15.94,LOW (Stable)
14169,15.93,LOW (Stable)
14149,15.93,LOW (Stable)
15102,15.92,LOW (Stable)
14062,15.91,LOW (Stable)
15514,15.9,LOW (Stable)
14570,15.9,LOW (Stable)
13699,15.88,LOW (Stable)
14609,15.88,LOW (Stable)
12713,15.88,LOW (Stable)
14372,15.86,LOW (Stable)
15551,15.86,LOW (Stable)
14337,15.86,LOW (Stable)
12956,15.86,LOW (Stable)
12652,15.85,LOW (Stable)
15493,15.85,LOW (Stable)
14797,15.85,LOW (Stable)
13775,15.85,LOW (Stable)
15417,15.85,LOW (Stable)
13804,15.84,LOW (Stable)
12971,15.84,LOW (Stable)
13031,15.82,LOW (Stable)
14380,15.81,LOW (Stable)
13883,15.8,LOW (Stable)
13605,15.79,LOW (Stable)
14178,15.79,LOW (Stable)
14951,15.79,LOW (Stable)
14691,15.76,LOW (Stable)
13421,15.74,LOW (Stable)
13473,15.73,LOW (Stable)
12657,15.73,LOW (Stable)
14274,15.72,LOW (Stable)
13847,15.72,LOW (Stable)
12719,15.71,LOW (Stable)
12608,15.71,LOW (Stable)
12590,15.71,LOW (Stable)
12851,15.71,LOW (Stable)
13953,15.69,LOW (Stable)
15013,15.68,LOW (Stable)
14819,15.67,LOW (Stable)
15227,15.67,LOW (Stable)
15381,15.67,LOW (Stable)
13773,15.66,LOW (Stable)
13721,15.65,LOW (Stable)
15512,15.65,LOW (Stable)
13331,15.65,LOW (Stable)
13369,15.65,LOW (Stable)
13459,15.65,LOW (Stable)
12846,15.64,LOW (Stable)
13010,15.64,LOW (Stable)
13561,15.63,LOW (Stable)
14749,15.63,LOW (Stable)
14887,15.63,LOW (Stable)
12574,15.61,LOW (Stable)
14025,15.6,LOW (Stable)
14793,15.59,LOW (Stable)
13866,15.57,LOW (Stable)
14484,15.57,LOW (Stable)
12456,15.57,LOW (Stable)
14174,15.57,LOW (Stable)
13073,15.57,LOW (Stable)
14384,15.56,LOW (Stable)
13801,15.54,LOW (Stable)
12544,15.54,LOW (Stable)
14850,15.54,LOW (Stable)
12950,15.54,LOW (Stable)
13166,15.53,LOW (Stable)
12636,15.52,LOW (Stable)
15140,15.52,LOW (Stable)
13257,15.49,LOW (Stable)
14825,15.48,LOW (Stable)
13702,15.48,LOW (Stable)
14534,15.48,LOW (Stable)
14190,15.48,LOW (Stable)
15541,15.47,LOW (Stable)
13368,15.46,LOW (Stable)
14796,15.46,LOW (Stable)
13802,15.46,LOW (Stable)
14342,15.45,LOW (Stable)
14306,15.45,LOW (Stable)
13822,15.45,LOW (Stable)
13692,15.45,LOW (Stable)
14009,15.45,LOW (Stable)
14370,15.44,LOW (Stable)
15403,15.43,LOW (Stable)
15024,15.42,LOW (Stable)
13199,15.42,LOW (Stable)
13003,15.42,LOW (Stable)
13061,15.4,LOW (Stable)
13247,15.4,LOW (Stable)
14801,15.39,LOW (Stable)
12689,15.39,LOW (Stable)
14546,15.39,LOW (Stable)
13754,15.39,LOW (Stable)
15034,15.39,LOW (Stable)
13429,15.38,LOW (Stable)
12651,15.38,LOW (Stable)
15607,15.37,LOW (Stable)
14462,15.37,LOW (Stable)
15098,15.35,LOW (Stable)
13203,15.33,LOW (Stable)
12487,15.33,LOW (Stable)
12436,15.33,LOW (Stable)
15114,15.33,LOW (Stable)
13994,15.33,LOW (Stable)
15590,15.32,LOW (Stable)
12844,15.31,LOW (Stable)
14368,15.31,LOW (Stable)
13789,15.3,LOW (Stable)
13714,15.3,LOW (Stable)
14894,15.26,LOW (Stable)
15238,15.25,LOW (Stable)
15415,15.25,LOW (Stable)
15148,15.24,LOW (Stable)
14290,15.22,LOW (Stable)
13511,15.22,LOW (Stable)
12925,15.21,LOW (Stable)
13007,15.2,LOW (Stable)
12603,15.14,LOW (Stable)
14158,15.13,LOW (Stable)
13894,15.13,LOW (Stable)
14535,15.11,LOW (Stable)
12676,15.09,LOW (Stable)
12892,15.09,LOW (Stable)
12480,15.08,LOW (Stable)
13717,15.06,LOW (Stable)
14341,15.06,LOW (Stable)
14864,15.05,LOW (Stable)
15571,15.05,LOW (Stable)
14211,15.04,LOW (Stable)
15050,15.01,LOW (Stable)
15681,15.01,LOW (Stable)
15591,15.0,LOW (Stable)
15093,14.99,LOW (Stable)
12585,14.99,LOW (Stable)
12789,14.97,LOW (Stable)
13391,14.97,LOW (Stable)
13679,14.97,LOW (Stable)
14726,14.97,LOW (Stable)
12963,14.95,LOW (Stable)
14038,14.94,LOW (Stable)
12791,14.94,LOW (Stable)
15622,14.93,LOW (Stable)
13703,14.93,LOW (Stable)
14392,14.93,LOW (Stable)
13899,14.92,LOW (Stable)
15484,14.92,LOW (Stable)
15254,14.91,LOW (Stable)
15200,14.91,LOW (Stable)
13015,14.9,LOW (Stable)
15293,14.9,LOW (Stable)
14597,14.9,LOW (Stable)
13157,14.89,LOW (Stable)
12834,14.89,LOW (Stable)
15663,14.87,LOW (Stable)
13639,14.86,LOW (Stable)
12752,14.85,LOW (Stable)
14704,14.83,LOW (Stable)
13384,14.83,LOW (Stable)
14127,14.82,LOW (Stable)
13226,14.81,LOW (Stable)
13447,14.8,LOW (Stable)
13805,14.8,LOW (Stable)
12669,14.79,LOW (Stable)
13770,14.77,LOW (Stable)
14323,14.77,LOW (Stable)
15547,14.76,LOW (Stable)
15006,14.74,LOW (Stable)
12507,14.72,LOW (Stable)
12897,14.71,LOW (Stable)
14637,14.71,LOW (Stable)
12885,14.71,LOW (Stable)
15145,14.71,LOW (Stable)
13901,14.69,LOW (Stable)
15534,14.66,LOW (Stable)
12921,14.66,LOW (Stable)
14955,14.65,LOW (Stable)
13147,14.65,LOW (Stable)
14171,14.64,LOW (Stable)
15292,14.64,LOW (Stable)
15170,14.63,LOW (Stable)
14327,14.63,LOW (Stable)
13864,14.63,LOW (Stable)
13902,14.62,LOW (Stable)
13506,14.62,LOW (Stable)
15488,14.61,LOW (Stable)
14520,14.61,LOW (Stable)
12529,14.6,LOW (Stable)
14780,14.6,LOW (Stable)
13131,14.59,LOW (Stable)
13588,14.59,LOW (Stable)
13122,14.59,LOW (Stable)
14053,14.58,LOW (Stable)
15198,14.58,LOW (Stable)
13783,14.58,LOW (Stable)
13859,14.57,LOW (Stable)
12658,14.56,LOW (Stable)
14063,14.56,LOW (Stable)
15002,14.55,LOW (Stable)
15690,14.54,LOW (Stable)
15294,14.52,LOW (Stable)
13115,14.48,LOW (Stable)
15336,14.46,LOW (Stable)
15422,14.45,LOW (Stable)
12633,14.45,LOW (Stable)
12927,14.44,LOW (Stable)
13878,14.44,LOW (Stable)
14613,14.43,LOW (Stable)
12842,14.43,LOW (Stable)
13042,14.43,LOW (Stable)
12431,14.42,LOW (Stable)
